92,280,107,21,210
92,280,107,299,122
92,280,107,22,211
92,280,107,300,123
92,280,107,23,212
92,280,108,299,122
92,280,108,22,211
92,280,108,300,123
92,280,108,23,212
92,280,195,20,209
92,280,195,298,121
92,280,195,21,210
92,280,195,299,122
92,280,195,22,211
92,280,109,300,123
92,280,109,23,212
92,280,196,21,210
92,280,196,299,122
92,280,196,22,211
92,280,197,22,211
92,282,105,21,210
92,282,105,299,122
92,282,105,22,211
92,282,105,300,123
92,282,105,23,212
92,282,198
92,282,111
92,282,199
92,282,112
92,282,200
92,282,113
92,4,193,20,209
92,4,193,20,212
92,4,193,298,121
92,4,193,298,124
92,4,193,298,211
92,4,193,21,210
92,4,193,299,122
92,4,193,22,211
92,4,193,300,123
92,4,193,23,212
92,4,198,23,212
92,4,198
92,4,111,299,125
92,4,111,299,212
92,4,111,302,125
92,4,111
92,4,199
92,4,112
92,4,200
92,4,113
92,4,114
92,4,201
92,5,194,21,210
92,5,194,299,122
92,5,194,22,211
92,5,194,300,123
92,5,194,23,212
92,5,199
92,5,112
92,5,200
92,5,113
92,5,114
92,5,201
92,283,106,22,211
92,283,106,300,123
92,283,106,23,212
92,283,199
92,283,112
92,283,200
92,283,113
92,6,195,22,211
92,6,195,300,123
92,6,195,23,212
92,6,198,23,212
92,6,198
92,6,111,299,125
92,6,111,299,212
92,6,111,302,125
92,6,111
92,6,199
92,6,112
92,6,200
92,6,113
92,6,114
92,6,201
92,284,107,300,123
92,284,107,23,212
92,284,110,298,124
92,284,110,298,211
92,284,110
92,284,197,22,211
92,284,197
92,284,198
92,284,111
92,284,199
92,284,112
92,284,200
92,284,113
92,7,196,23,212
92,7,199
92,7,112
92,7,200
92,7,113
92,7,114
92,7,201
92,285,108,299,122
92,285,108,22,211
92,285,108,300,123
92,285,108,23,212
92,285,198
92,285,111
92,285,199
92,285,112
92,285,200
92,285,113
92,8,200
92,8,113
92,8,114
92,8,201
92,286,109,300,123
92,286,109,23,212
92,286,109
92,286,199
92,286,112
92,286,200
92,286,113
92,9,198
92,9,114
92,9,201
92,287,110
92,287,200
92,287,113
92,10,199
92,288,111
92,11,200
92,289,112
92,12,201
367,93,281,110,301
367,93,281,110,24
367,93,281,110,302
367,93,281,110,25
367,93,281,110,303
367,93,281,197,22
367,93,281,197,300
367,93,281,197,23
367,93,281,197,301
367,93,281,197,24
367,93,281,197,302
367,93,281,197,25
367,93,281,198,23
367,93,281,198,301
367,93,281,198,24
367,93,281,198,302
367,93,281,198,25
367,93,281,111,302
367,93,281,111,25
367,93,281,111,303
367,93,281,199,24
367,93,281,199,302
367,93,281,199,25
367,93,281,112,303
367,93,281,200,22
367,93,281,200,25
367,93,281,113,301
367,93,281,113,303
367,93,281,114,302
367,93,281,201,23
367,93,281,202,24
367,93,281,203,25
367,93,6,200,22
367,93,6,200,25
367,93,6,113,301
367,93,6,113,303
367,93,6,113,26
367,93,6,113,304
367,93,6,114,302
367,93,6,114,304
367,93,6,201,23
367,93,6,202,24
367,93,6,203,25
367,93,6,116,304
367,93,284,199,21
367,93,284,199,24
367,93,284,199,302
367,93,284,112,300
367,93,284,200,22
367,93,284,113,301
367,93,284,114,302
367,93,284,201,23
367,93,284,202,24
367,93,7,114,302
367,93,7,114,304
367,93,7,201,23
367,93,7,202,24
367,93,7,203,25
367,93,7,116,304
367,93,285,200,22
367,93,285,113,301
367,93,285,114,302
367,93,285,201,23
367,93,285,202,24
367,93,8,200,22
367,93,8,200,25
367,93,8,113,301
367,93,8,113,303
367,93,8,113,26
367,93,8,113,304
367,93,8,114,302
367,93,8,114,304
367,93,8,201,23
367,93,8,202,24
367,93,8,203,25
367,93,8,116,304
367,93,286,199,21
367,93,286,199,24
367,93,286,199,302
367,93,286,112,300
367,93,286,200,22
367,93,286,113,301
367,93,286,114,302
367,93,286,201,23
367,93,286,202,24
367,93,9,114,302
367,93,9,114,304
367,93,9,201,23
367,93,9,202,24
367,93,9,203,25
367,93,9,116,304
367,93,287,200,22
367,93,287,113,301
367,93,287,114,302
367,93,287,201,23
367,93,287,202,24
367,93,10,202,24
367,93,10,203,25
367,93,10,116,304
367,93,288,114,302
367,93,288,201,23
367,93,288,202,24
367,93,11,203,25
367,93,11,116,304
367,93,289,202,24
367,93,12,116,304
368,0,192,18,207
368,0,192,18,210
368,0,192,296,119
368,0,192,296,122
368,0,192,296,209
368,0,192,19,208
368,0,192,297,120
368,0,192,20,209
368,0,192,298,121
368,0,192,21,210
368,0,192,299,122
368,0,104,20,209
368,0,104,298,121
368,0,104,21,210
368,0,104,299,122
368,0,104,300,123
368,0,105,21,210
368,0,105,299,122
368,0,105,300,123
368,0,193,18,207
368,0,193,18,210
368,0,193,296,119
368,0,193,296,122
368,0,193,296,209
368,0,193,19,208
368,0,193,297,120
368,0,193,20,209
368,0,193,298,121
368,0,193,21,210
368,0,193,299,122
368,0,106,20,209
368,0,106,298,121
368,0,106,21,210
368,0,106,299,122
368,0,106,300,123
368,0,194,19,208
368,0,194,297,120
368,0,194,20,209
368,0,194,298,121
368,0,194,21,210
368,0,194,299,122
368,0,107,298,121
368,0,107,21,210
368,0,107,299,122
368,0,107,300,123
368,0,108,299,122
368,0,108,300,123
368,0,195,20,209
368,0,195,298,121
368,0,195,21,210
368,0,195,299,122
368,0,109,300,123
368,0,196,21,210
368,0,196,299,122
