205,27,221,43,235,57
205,27,221,43,148,336
205,27,221,43,236,58
205,27,221,43,149,337
205,27,221,46
205,27,221,324,147,337
205,27,221,324,149,337
205,27,221,324
205,27,221,47
205,27,221,325
205,27,221,48
205,27,221,326
205,27,221,49
205,27,221,327
205,27,135,323,148,336
205,27,135,323,236,58
205,27,135,323,149,337
205,27,135,325
205,27,135,48
205,27,135,326
205,27,135,49
205,27,135,327
205,27,135,328
205,27,135,50
205,27,222,44,236,58
205,27,222,44,149,337
205,27,222,47
205,27,222,325
205,27,222,48
205,27,222,326
205,27,222,49
205,27,222,327
205,27,136,324,149,337
205,27,136,48
205,27,136,326
205,27,136,49
205,27,136,327
205,27,136,328
205,27,136,50
205,27,223,325
205,27,223,48
205,27,223,326
205,27,223,49
205,27,223,327
205,27,224,46
205,27,224,48
205,27,224,326
205,27,224,49
205,27,224,327
205,27,137,325
205,27,137,50
205,27,225,47
205,27,225,49
205,27,225,327
205,27,138,326
205,27,139,327
205,27,226,48
205,27,140,328
205,30,219,324,149,337
205,30,224,46
205,30,224,48
205,30,224,326
205,30,224,49
205,30,224,327
205,30,137,325
205,30,137,50
205,30,225,47
205,30,225,49
205,30,225,327
205,30,138,326
205,30,139,327
205,30,226,48
205,30,140,328
205,308,131,324,149,337
205,308,136,324,149,337
205,308,136,324
205,308,136,48
205,308,136,326
205,308,223,45
205,308,223,325
205,308,224,46
205,308,137,325
205,308,225,47
205,308,138,326
205,31,225,47
205,31,225,49
205,31,225,327
205,31,138,326
205,31,139,327
205,31,226,48
205,31,140,328
205,309,224,46
205,309,137,325
205,309,225,47
205,309,138,326
205,32,224,46
205,32,224,48
205,32,224,326
205,32,224,49
205,32,224,327
205,32,137,325
205,32,137,50
205,32,225,47
205,32,225,49
205,32,225,327
205,32,138,326
205,32,139,327
205,32,226,48
205,32,140,328
205,310,133,324,149,337
205,310,136,324,149,337
205,310,136,324
205,310,136,48
205,310,136,326
205,310,223,45
205,310,223,325
205,310,224,46
