267,279,296,322,354,371,450
268,280,317,348,377,445,10
269,283,324,351,190
270,282,290,327,340,387,193
271,281,365,381,396,6
272,286,301,330,346,358,399,419,114,480
273,303,310,378,189,119
274,288,300,349,434,474
275,287,311,369,383,401,195
276,289,299,364,433,473
277,318,362,4,471
278,292,309,338,373,413,464,15
284,297,313,344,380,403,192,486
285,314,337,372,391,7,479
293,306,325,384,431,443,197
294,308,320,331,406,438,457,18
291,328,394,1,475,122
295,341,359,370,3,467,498
298,323,333,405,423,437,198
302,316,329,368,410,435,468,16
304,339,386,0,13,496
305,335,366,441,9,20
307,336,355,389,407,421,476,507
312,360,393,422,14
315,326,382,458,118,508
319,334,343,404,111,120,127
321,353,374,420,440,452,202
332,347,357,398,416,461,492,523
342,367,414,430,442,115,506,29
345,361,417,5,493,207
350,390,425,470,17,28
352,400,453,11,24,531
356,385,402,8,483,209
363,379,411,465,200,133
375,395,110,482,21,31
376,444,196,129
388,424,436,12,495,212
392,415,472,503,132,552
397,418,112,490,521,554
408,412,426,113,494,525,556
409,463,124,520,551,141
188,123,516,38,573
109,459,23,527,219
427,446,462,509,214
428,491,522
429,194,512,543,574
432,449,116,510,34
439,454,117,208,550,49
2,477,203,216,582
191,500,27,553,222
448,456,201,540,40,50
447,455,487,125,542,45,593
451,466,499,213,224
460,469,502,541,572,51
478,517,548,43,599
199,130,544,589,231
481,204,217,586,60
484,26,537,142,592,623
485,518,39,575,606,62
488,519,138,576,607,155
489,528,36,579,151,628
121,211,562,601,234
19,515,546,48,603,634
497,32,555,145,604,635
501,534,44,591,622
504,35,563,147,612,643
505,210,223,610,68
205,538,577,228,159
22,549,221,620,67
206,218,590,637
511,131,566,597,630,70
126,135,564,52,627,160
513,136,568,54,621,652
514,545,144,600,64,651
25,533,220,598,66
128,536,567,608,639,163
524,41,581,614,65,665
526,561,230
529,560,47,619,161,668
530,37,587,618,649
30,565,225,238,670
532,571,146,153,636,667
535,137,584,55,641,672
33,557,588,56,645,676
539,570,57,629,660,80
134,578,53,633,242
215,594,58,73,677
547,140,596,59,655,686
558,46,615,157,664,695
559,143,150,624,663,694
139,580,613,237,252
42,585,154,640,673,704
569,226,239,674,90
583,149,638,669,700
227,642,74,699,178,736
595,152,644,75,703,734
148,616,657,248,181,748
229,656,79,709,261
602,61,653,171,708,739,762
605,235,250,718,753
609,236,680,711,742,760
611,156,165,684,715,746,773
232,646,83,707,264
617,648,76,705,183,757,772
233,650,691,262,763
625,240,253,730,107
626,69,683,714,103,774
63,647,168,177,732,108
631,662,81,721,752,781,803
632,71,693,257,775,788,798
158,247,706,745,771,795
241,682,729,766,804
654,685,723,756,789,821
162,698,93,749,777,819
72,675,175,724,101,810,830
243,710,97,764,801,829
658,689,180,744,791,836,849
659,690,96,747,793,838
244,176,728,780,796,811
661,249,738,106,817
164,692,733,754
245,716,99,779,823,837,848
666,713,266
246,702,100,761,828,856
77,701,259,782,805,814,854
671,256,755,784,806,842
166,688,727,185,790,855
78,91,731,768,786,800,841,853
167,174,720,769,809,825,835
678,86,735,187,813,845
679,173,182,770,834,852
681,254,759,792,812,851
169,712,104,808,846,859,865
82,95,743,794,818,831,866,877
170,726,102,799,820,833,869,874
687,260,778,824,840,871
251,184,765,826,862,878
84,722,767,802,822
85,725,265,847,876,881
172,179,740,797,839,863
696,92,105,785,850,872
697,258,783,827,843,875
87,719,186,776,864
88,98,751,832,868
255,750,816,857,867,873
89,737,758,787,860,880
717,263,815,858,870,882
94,741,807,844,861,879
